Country Name,Country Code,Time,Time Code,"Completion rate, primary education, adjusted wealth parity index (WPIA) [UIS.CR.1.WPIA]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Enrolment in primary education, both sexes (number) [SE.PRM.ENRL]","Gross enrolment ratio, primary, both sexes (%) [SE.PRM.ENRR]",Proportion of primary schools with access to electricity (%) [UIS.SCHBSP.1.WELEC],Proportion of primary schools with access to basic drinking water (%) [UIS.SCHBSP.1.WWATA],"School life expectancy, primary, both sexes (years) [UIS.SLE.1]","Total net attendance rate, primary, both sexes (%) [UIS.NART.1]","Total net enrolment rate, primary, both sexes (%) [UIS.NERT.1]",Proportion of primary schools with access to Internet for pedagogical purposes (%) [UIS.SCHBSP.1.WINTERN],"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%) [UIS.MATH.PRIMARY]"
Gibraltar,GIB,1978,YR1978,..,..,2778,72.74156,..,..,5.83009,..,72.74156,..,..
Greece,GRC,1978,YR1978,..,..,932978,101.01527,..,..,6.06785,..,94.34745,..,..
Greenland,GRL,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,1978,YR1978,..,..,19618,120.35583,..,..,8.25821,..,98.77285,..,..
Guam,GUM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,1978,YR1978,..,..,718846,63.06934,..,..,3.87933,..,52.317,..,..
Guinea,GIN,1978,YR1978,..,..,237999,34.33086,..,..,2.05985,..,..,..,..
Guinea-Bissau,GNB,1978,YR1978,..,..,83139,74.78546,..,..,4.48713,..,..,..,..
Guyana,GUY,1978,YR1978,..,..,138144,100.31807,..,..,6.01908,..,..,..,..
Haiti,HTI,1978,YR1978,..,..,517723,63.3099,..,..,3.79859,..,..,..,..
Honduras,HND,1978,YR1978,..,..,524720,88.06376,..,..,5.361,..,71.81882,..,..
"Hong Kong SAR, China",HKG,1978,YR1978,..,..,574822,118.70038,..,..,6.79583,..,94.6876,..,..
Hungary,HUN,1978,YR1978,..,..,590268,101.97412,..,..,4.07896,..,..,..,..
Iceland,ISL,1978,YR1978,..,..,25138,98.54561,..,..,5.91274,..,..,..,..
India,IND,1978,YR1978,..,..,67360988,81.30538,..,..,4.06527,..,..,..,..
Indonesia,IDN,1978,YR1978,..,..,22024819,100.40414,..,..,6.06643,..,85.4446,..,..
"Iran, Islamic Rep.",IRN,1978,YR1978,..,..,5020686,105.71085,..,..,5.28554,..,..,..,..
Iraq,IRQ,1978,YR1978,..,..,2048566,90.12827,..,..,5.66416,..,75.4489,..,..
Ireland,IRL,1978,YR1978,..,..,410402,107.49868,..,..,6.46677,..,95.83157,..,..
Isle of Man,IMN,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,1978,YR1978,..,..,441226,104.5106,..,..,6.27064,..,..,..,..
Italy,ITA,1978,YR1978,..,..,4648504,103.5332,..,..,5.17666,..,..,..,..
Jamaica,JAM,1978,YR1978,..,..,368046,102.69313,..,..,6.16159,..,..,..,..
Japan,JPN,1978,YR1978,..,..,10819651,..,..,..,..,..,..,..,..
Jordan,JOR,1978,YR1978,..,..,414490,106.08391,..,..,6.47801,..,97.41195,..,..
Kazakhstan,KAZ,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,1978,YR1978,..,..,2736389,98.48114,..,..,5.90887,..,..,..,..
Kiribati,KIR,1978,YR1978,..,..,13481,129.91231,..,..,9.09386,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,1978,YR1978,..,..,5514417,103.5138,..,..,6.211,..,97.12083,..,..
Kosovo,XKX,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,1978,YR1978,..,..,135479,104.57661,..,..,4.24461,..,85.02354,..,..
Kyrgyz Republic,KGZ,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,1978,YR1978,..,..,424330,98.94486,..,..,4.94724,..,..,..,..
Latvia,LVA,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,1978,YR1978,..,..,380695,114.0748,..,..,5.70374,..,..,..,..
Lesotho,LSO,1978,YR1978,..,..,228523,91.78257,..,..,6.94509,..,58.41162,..,..
Liberia,LBR,1978,YR1978,..,..,129776,47.31153,..,..,2.83869,..,..,..,..
Libya,LBY,1978,YR1978,..,..,574770,110.39894,..,..,6.95029,..,93.31368,..,..
Liechtenstein,LIE,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,1978,YR1978,..,..,28465,94.65616,..,..,5.66756,..,89.93416,..,..
"Macao SAR, China",MAC,1978,YR1978,..,..,22560,96.00409,..,..,5.76025,..,..,..,..
Madagascar,MDG,1978,YR1978,..,..,1398936,122.07749,..,..,6.10387,..,..,..,..
Malawi,MWI,1978,YR1978,..,..,586759,59.93789,..,..,3.59627,..,..,..,..
Malaysia,MYS,1978,YR1978,..,..,1968304,96.33513,..,..,5.78011,..,..,..,..
Maldives,MDV,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,1978,YR1978,..,..,280459,27.73858,..,..,1.66432,..,..,..,..
Malta,MLT,1978,YR1978,..,..,31363,110.51092,..,..,6.54571,..,96.59267,..,..
Marshall Islands,MHL,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,1978,YR1978,..,..,72954,26.2902,..,..,1.84031,..,..,..,..
Mauritius,MUS,1978,YR1978,..,..,138318,100.6542,..,..,5.95431,..,81.3039,..,..
Mexico,MEX,1978,YR1978,..,..,12560035,113.26425,..,..,6.79586,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1978,YR1978,..,..,24331,198.71774,..,..,11.92306,..,..,..,..
Moldova,MDA,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,1978,YR1978,..,..,1558,..,..,..,..,..,..,..,..
Mongolia,MNG,1978,YR1978,..,..,137121,105.68989,..,..,3.1707,..,..,..,..
Montenegro,MNE,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,1978,YR1978,..,..,1793772,67.06748,..,..,3.38824,..,50.99459,..,..
Mozambique,MOZ,1978,YR1978,..,..,1363000,111.87564,..,..,4.47503,..,..,..,..
Myanmar,MMR,1978,YR1978,..,..,3711464,82.74729,..,..,4.2446,..,64.29396,..,..
Namibia,NAM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,1978,YR1978,..,..,875494,..,..,..,..,..,..,..,..
Netherlands,NLD,1978,YR1978,..,..,1434705,99.75303,..,..,5.9582,..,92.35679,..,..
New Caledonia,NCL,1978,YR1978,..,..,26784,..,..,..,..,..,..,..,..
New Zealand,NZL,1978,YR1978,..,..,393536,109.22726,..,..,6.54817,..,99.44377,..,..
Nicaragua,NIC,1978,YR1978,..,..,369640,71.83278,..,..,4.42593,..,55.43254,..,..
Niger,NER,1978,YR1978,..,..,176397,19.20975,..,..,1.15076,..,16.14387,..,..
Nigeria,NGA,1978,YR1978,..,..,8100324,76.34329,..,..,4.5806,..,..,..,..
North Macedonia,MKD,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,1978,YR1978,..,..,396672,100.00277,..,..,6.003,..,98.98856,..,..
Oman,OMN,1978,YR1978,..,..,70751,44.69651,..,..,2.80141,..,34.77876,..,..
Pakistan,PAK,1978,YR1978,..,..,5015479,50.02855,..,..,2.50143,..,..,..,..
Palau,PLW,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,1978,YR1978,..,..,343455,111.51716,..,..,6.82608,..,90.59886,..,..
Papua New Guinea,PNG,1978,YR1978,..,..,263171,48.8763,..,..,2.93258,..,..,..,..
Paraguay,PRY,1978,YR1978,..,..,493231,98.83082,..,..,5.98959,..,82.71852,..,..
Peru,PER,1978,YR1978,..,..,3093017,112.01892,..,..,6.72113,..,..,..,..
Philippines,PHL,1978,YR1978,..,..,7861641,109.34572,..,..,6.56074,..,..,..,..
Poland,POL,1978,YR1978,..,..,3075744,100.77059,..,..,6.04624,..,..,..,..
Portugal,PRT,1978,YR1978,..,..,1220123,121.61753,..,..,7.26898,..,96.23891,..,..
Puerto Rico,PRI,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,1978,YR1978,..,..,26065,122.31921,..,..,7.52119,..,94.33573,..,..
Romania,ROU,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,1978,YR1978,..,..,5631000,104.30718,..,..,3.12922,..,..,..,..
Rwanda,RWA,1978,YR1978,..,..,463442,61.51218,..,..,3.68845,..,56.30217,..,..
Samoa,WSM,1978,YR1978,..,..,28955,97.90695,..,..,5.87442,..,..,..,..
San Marino,SMR,1978,YR1978,..,..,1623,105.11658,..,..,5.25583,..,..,..,..
Sao Tome and Principe,STP,1978,YR1978,..,..,14162,137.5085,..,..,5.50034,..,..,..,..
Saudi Arabia,SAU,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,1978,YR1978,..,..,346585,40.94925,..,..,2.58474,..,30.79668,..,..
Serbia,SRB,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,1978,YR1978,..,..,10123,101.73869,..,..,6.10432,..,..,..,..
Sierra Leone,SLE,1978,YR1978,..,..,227815,39.21665,..,..,2.74517,..,..,..,..
Singapore,SGP,1978,YR1978,..,..,297102,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,1978,YR1978,..,..,26749,77.16651,..,..,4.62999,..,..,..,..
Somalia,SOM,1978,YR1978,..,..,228544,29.32958,..,..,1.9767,..,14.30097,..,..
South Africa,ZAF,1978,YR1978,..,..,4141797,85.06427,..,..,5.9545,..,..,..,..
South Sudan,SSD,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,1978,YR1978,..,..,3601948,110.18592,..,..,5.50554,..,98.59984,..,..
Sri Lanka,LKA,1978,YR1978,..,..,1942663,110.09864,..,..,5.50493,..,..,..,..
St. Kitts and Nevis,KNA,1978,YR1978,..,..,8223,96.16419,..,..,6.73149,..,..,..,..
St. Lucia,LCA,1978,YR1978,..,..,31091,124.65819,..,..,8.72607,..,..,..,..
St. Martin (French part),MAF,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,1978,YR1978,..,..,85250,127.03971,..,..,7.73788,..,96.01222,..,..
Sweden,SWE,1978,YR1978,..,..,689839,98.82868,..,..,5.92972,..,..,..,..
Switzerland,CHE,1978,YR1978,..,..,502337,84.20067,..,..,5.0693,..,76.45086,..,..
Syrian Arab Republic,SYR,1978,YR1978,..,..,1356428,94.21562,..,..,5.71285,..,85.05841,..,..
Tajikistan,TJK,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,1978,YR1978,..,..,2993371,90.86933,..,..,6.36085,..,..,..,..
Thailand,THA,1978,YR1978,..,..,6955623,82.39027,..,..,5.76732,..,..,..,..
Timor-Leste,TLS,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,1978,YR1978,..,..,421436,99.59894,..,..,6.31694,..,70.40387,..,..
Tonga,TON,1978,YR1978,..,..,19730,122.07648,..,..,7.33622,..,99.33196,..,..
Trinidad and Tobago,TTO,1978,YR1978,..,..,181863,111.83173,..,..,7.64221,..,94.09735,..,..
Tunisia,TUN,1978,YR1978,..,..,991908,101.0352,..,..,6.1379,..,77.84231,..,..
Turkey,TUR,1978,YR1978,..,..,5454356,102.72737,..,..,5.13637,..,..,..,..
Turkmenistan,TKM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,1978,YR1978,..,..,1692,132.70588,..,..,7.96235,..,..,..,..
Tuvalu,TUV,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,1978,YR1978,..,..,1208915,51.67271,..,..,3.61709,..,..,..,..
Ukraine,UKR,1978,YR1978,..,..,2062600,102.44297,..,..,3.07329,..,..,..,..
United Arab Emirates,ARE,1978,YR1978,..,..,67058,97.79495,..,..,6.10532,..,79.68499,..,..
United Kingdom,GBR,1978,YR1978,..,..,5495784,103.90188,..,..,6.21136,..,96.26426,..,..
United States,USA,1978,YR1978,..,..,..,91.07349,..,..,5.46441,..,..,..,..
Uruguay,URY,1978,YR1978,..,..,325888,109.5385,..,..,6.57231,..,..,..,..
Uzbekistan,UZB,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,1978,YR1978,..,..,21816,117.33448,..,..,7.04007,..,..,..,..
"Venezuela, RB",VEN,1978,YR1978,..,..,2309173,100.83056,..,..,6.07663,..,80.80097,..,..
Vietnam,VNM,1978,YR1978,..,..,7784587,112.18426,..,..,5.68613,..,90.53762,..,..
Virgin Islands (U.S.),VIR,1978,YR1978,..,..,17000,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,1978,YR1978,..,..,964475,90.25189,..,..,6.49425,..,78.00978,..,..
Zimbabwe,ZWE,1978,YR1978,..,..,826857,59.16509,..,..,4.14156,..,..,..,..
Afghanistan,AFG,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,1979,YR1979,..,..,280593,112.15107,..,..,4.48604,..,..,..,..
Algeria,DZA,1979,YR1979,..,..,2972242,94.87488,..,..,5.78618,..,78.87035,..,..
American Samoa,ASM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,1979,YR1979,..,..,9557,83.75252,..,..,5.86268,..,..,..,..
Argentina,ARG,1979,YR1979,..,..,3819440,106.76658,..,..,7.47366,..,..,..,..
Armenia,ARM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,1979,YR1979,..,..,1711232,111.89935,..,..,6.71586,..,99.97685,..,..
Austria,AUT,1979,YR1979,..,..,445103,96.7834,..,..,3.87134,..,..,..,..
Azerbaijan,AZE,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,1979,YR1979,..,..,32123,104.07581,..,..,6.24455,..,..,..,..
Bahrain,BHR,1979,YR1979,..,..,47825,109.20446,..,..,6.72348,..,80.69142,..,..
Bangladesh,BGD,1979,YR1979,..,..,8235237,72.82371,..,..,3.64119,..,..,..,..
Barbados,BRB,1979,YR1979,..,..,34536,115.15071,..,..,6.90735,..,98.87614,..,..
Belarus,BLR,1979,YR1979,..,..,721800,102.03332,..,..,5.10167,..,..,..,..
Belgium,BEL,1979,YR1979,..,..,878385,104.07689,..,..,6.22252,..,97.62043,..,..
Belize,BLZ,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,1979,YR1979,..,..,338948,56.85902,..,..,3.41154,..,..,..,..
Bermuda,BMU,1979,YR1979,..,..,5961,92.79265,..,..,6.49345,..,77.38169,..,..
Bhutan,BTN,1979,YR1979,..,..,22648,35.43567,..,..,2.23915,..,24.83532,..,..
Bolivia,BOL,1979,YR1979,..,..,847777,100.75862,..,..,6.04552,..,..,..,..
Bosnia and Herzegovina,BIH,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,1979,YR1979,..,..,156664,87.15709,..,..,6.35476,..,71.93308,..,..
Brazil,BRA,1979,YR1979,..,..,15719836,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,1979,YR1979,..,..,2016,107.69231,..,..,7.53846,..,..,..,..
Brunei Darussalam,BRN,1979,YR1979,..,..,29934,107.70338,..,..,6.73505,..,80.04534,..,..
Bulgaria,BGR,1979,YR1979,..,..,528362,103.49345,..,..,4.13974,..,..,..,..
Burkina Faso,BFA,1979,YR1979,..,..,170721,16.36039,..,..,0.99153,..,13.5189,..,..
Burundi,BDI,1979,YR1979,..,..,145782,23.42643,..,..,1.40559,..,..,..,..
Cabo Verde,CPV,1979,YR1979,..,..,58825,115.72435,..,..,6.94346,..,..,..,..
Cambodia,KHM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,1979,YR1979,..,..,1254065,94.88775,..,..,5.91927,..,68.46152,..,..
Canada,CAN,1979,YR1979,..,..,2239354,99.63516,..,..,5.97811,..,..,..,..
Cayman Islands,CYM,1979,YR1979,..,..,2113,106.1809,..,..,6.37085,..,..,..,..
Central African Republic,CAF,1979,YR1979,..,..,240720,72.91828,..,..,4.3751,..,..,..,..
Chad,TCD,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1979,YR1979,..,..,1804834,118.573,..,..,7.11438,..,..,..,..
China,CHN,1979,YR1979,..,..,146240000,109.2433,..,..,5.46217,..,..,..,..
Colombia,COL,1979,YR1979,..,..,4337607,125.21382,..,..,6.26069,..,..,..,..
Comoros,COM,1979,YR1979,..,..,49940,105.16562,..,..,6.30994,..,..,..,..
"Congo, Dem. Rep.",COD,1979,YR1979,..,..,3919395,95.84722,..,..,5.98109,..,73.19495,..,..
"Congo, Rep.",COG,1979,YR1979,..,..,358761,124.70662,..,..,7.7687,..,95.42693,..,..
Costa Rica,CRI,1979,YR1979,..,..,353894,106.57211,..,..,6.35001,..,90.11473,..,..
Cote d'Ivoire,CIV,1979,YR1979,..,..,888728,75.58979,..,..,4.53539,..,..,..,..
Croatia,HRV,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,1979,YR1979,..,..,1626386,115.42085,..,..,6.8998,..,98.66038,..,..
Curacao,CUW,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,1979,YR1979,..,..,54309,78.67563,..,..,4.73815,..,69.57221,..,..
Czech Republic,CZE,1979,YR1979,..,..,699852,117.02291,..,..,4.68092,..,..,..,..
Denmark,DNK,1979,YR1979,..,..,448370,97.37077,..,..,5.84225,..,..,..,..
Djibouti,DJI,1979,YR1979,..,..,14121,26.63083,..,..,1.59785,..,..,..,..
Dominica,DMA,1979,YR1979,..,..,16540,106.25723,..,..,7.46804,..,86.81742,..,..
Dominican Republic,DOM,1979,YR1979,..,..,1032508,110.08604,..,..,6.60516,..,..,..,..
Ecuador,ECU,1979,YR1979,..,..,1404201,111.75184,..,..,6.88985,..,88.93417,..,..
"Egypt, Arab Rep.",EGY,1979,YR1979,..,..,4375272,67.9091,..,..,4.07455,..,..,..,..
El Salvador,SLV,1979,YR1979,..,..,748979,101.56226,..,..,6.09374,..,..,..,..
Equatorial Guinea,GNQ,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,1979,YR1979,..,..,105607,88.65672,..,..,6.61203,..,68.717,..,..
Ethiopia,ETH,1979,YR1979,..,..,1377703,26.21832,..,..,1.5731,..,..,..,..
Faroe Islands,FRO,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,1979,YR1979,..,..,99119,106.7598,..,..,6.40559,..,..,..,..
Finland,FIN,1979,YR1979,..,..,406921,98.15093,..,..,5.87892,..,97.03223,..,..
France,FRA,1979,YR1979,..,..,4647552,110.17864,..,..,5.50193,..,98.94168,..,..
French Polynesia,PYF,1979,YR1979,..,..,29581,..,..,..,..,..,..,..,..
Gabon,GAB,1979,YR1979,..,..,141569,141.84702,..,..,8.51082,..,..,..,..
"Gambia, The",GMB,1979,YR1979,..,..,32220,37.56252,..,..,2.19964,..,35.70421,..,..
Georgia,GEO,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,1979,YR1979,..,..,1320757,69.57603,..,..,4.17456,..,..,..,..
Gibraltar,GIB,1979,YR1979,..,..,2737,71.14635,..,..,5.69321,..,71.14635,..,..
Greece,GRC,1979,YR1979,..,..,922401,99.85386,..,..,6.00223,..,93.37635,..,..
Greenland,GRL,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,1979,YR1979,..,..,19114,117.5812,..,..,8.15578,..,98.48642,..,..
Guam,GUM,1979,YR1979,..,..,17744,..,..,..,..,..,..,..,..
Guatemala,GTM,1979,YR1979,..,..,756541,64.48861,..,..,3.97842,..,52.81906,..,..
Guinea,GIN,1979,YR1979,..,..,252100,35.54314,..,..,2.13259,..,..,..,..
Guinea-Bissau,GNB,1979,YR1979,..,..,80590,71.87322,..,..,4.31239,..,..,..,..
Guyana,GUY,1979,YR1979,..,..,137312,99.04498,..,..,6.00426,..,88.68043,..,..
Haiti,HTI,1979,YR1979,..,..,528611,63.89407,..,..,3.83364,..,..,..,..
Honduras,HND,1979,YR1979,..,..,575152,93.71356,..,..,5.71577,..,75.19104,..,..
"Hong Kong SAR, China",HKG,1979,YR1979,..,..,553530,115.29929,..,..,6.68418,..,95.07646,..,..
Hungary,HUN,1979,YR1979,..,..,584236,98.6372,..,..,3.94549,..,..,..,..
Iceland,ISL,1979,YR1979,..,..,24687,98.0382,..,..,5.88229,..,..,..,..
India,IND,1979,YR1979,..,..,68602224,81.08094,..,..,4.05405,..,..,..,..
Indonesia,IDN,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,1979,YR1979,..,..,4395000,90.13262,..,..,4.50663,..,..,..,..
Iraq,IRQ,1979,YR1979,..,..,2459999,104.64465,..,..,6.47358,..,89.96211,..,..
Ireland,IRL,1979,YR1979,..,..,414624,106.29177,..,..,6.41489,..,95.02001,..,..
Isle of Man,IMN,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,1979,YR1979,..,..,452905,103.19563,..,..,6.19174,..,..,..,..
Italy,ITA,1979,YR1979,..,..,4562441,102.43345,..,..,5.11811,..,99.50328,..,..
Jamaica,JAM,1979,YR1979,..,..,370516,104.64632,..,..,6.29175,..,96.48257,..,..
Japan,JPN,1979,YR1979,..,..,11146874,..,..,..,..,..,..,..,..
Jordan,JOR,1979,YR1979,..,..,431107,104.77622,..,..,6.38872,..,96.9744,..,..
Kazakhstan,KAZ,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,1979,YR1979,..,..,3416557,117.77434,..,..,7.06646,..,..,..,..
Kiribati,KIR,1979,YR1979,..,..,13192,129.06761,..,..,8.99223,..,98.70816,..,..
"Korea, Dem. People’s Rep.",PRK,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,1979,YR1979,..,..,5604365,104.77932,..,..,6.28963,..,98.75101,..,..
Kosovo,XKX,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,1979,YR1979,..,..,139443,101.8174,..,..,4.20561,..,83.31411,..,..
Kyrgyz Republic,KGZ,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,1979,YR1979,..,..,451814,102.6969,..,..,5.13485,..,..,..,..
Latvia,LVA,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,1979,YR1979,..,..,235604,91.60378,..,..,6.92564,..,59.36104,..,..
Liberia,LBR,1979,YR1979,..,..,134658,47.44687,..,..,2.84681,..,..,..,..
Libya,LBY,1979,YR1979,..,..,630423,115.42192,..,..,6.92532,..,..,..,..
Liechtenstein,LIE,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,1979,YR1979,..,..,27510,93.57461,..,..,5.61448,..,..,..,..
"Macao SAR, China",MAC,1979,YR1979,..,..,24145,106.30944,..,..,6.37857,..,..,..,..
Madagascar,MDG,1979,YR1979,..,..,1454554,122.8908,..,..,6.14454,..,..,..,..
Malawi,MWI,1979,YR1979,..,..,611983,60.61896,..,..,3.63714,..,..,..,..
Malaysia,MYS,1979,YR1979,..,..,1986141,95.91126,..,..,5.75468,..,..,..,..
Maldives,MDV,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,1979,YR1979,..,..,293227,28.1787,..,..,1.69072,..,..,..,..
Malta,MLT,1979,YR1979,..,..,32218,112.26175,..,..,6.73165,..,97.5818,..,..
Marshall Islands,MHL,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,1979,YR1979,..,..,82408,28.8285,..,..,2.018,..,..,..,..
Mauritius,MUS,1979,YR1979,..,..,130185,94.2434,..,..,5.59622,..,78.6053,..,..
Mexico,MEX,1979,YR1979,..,..,13536265,118.71385,..,..,7.12283,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1979,YR1979,..,..,24332,191.75664,..,..,11.5054,..,..,..,..
Moldova,MDA,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,1979,YR1979,..,..,138675,104.32025,..,..,3.12961,..,..,..,..
Montenegro,MNE,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,1979,YR1979,..,..,1925187,71.3168,..,..,3.60207,..,53.43977,..,..
Mozambique,MOZ,1979,YR1979,..,..,1426282,114.34754,..,..,4.93114,..,38.51612,..,..
Myanmar,MMR,1979,YR1979,..,..,3837800,84.12653,..,..,4.20633,..,..,..,..
Namibia,NAM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,1979,YR1979,..,..,1012530,..,..,..,..,..,..,..,..
Netherlands,NLD,1979,YR1979,..,..,1413277,100.19802,..,..,5.97328,..,92.91357,..,..
New Caledonia,NCL,1979,YR1979,..,..,26484,..,..,..,..,..,..,..,..
New Zealand,NZL,1979,YR1979,..,..,390221,108.74027,..,..,6.52126,..,99.42159,..,..
Nicaragua,NIC,1979,YR1979,..,..,411515,77.37382,..,..,4.64243,..,..,..,..
Niger,NER,1979,YR1979,..,..,187251,19.75576,..,..,1.18535,..,..,..,..
Nigeria,NGA,1979,YR1979,..,..,9867961,89.74936,..,..,5.38496,..,..,..,..
North Macedonia,MKD,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,1979,YR1979,..,..,396132,99.5219,..,..,5.97264,..,98.64032,..,..
Oman,OMN,1979,YR1979,..,..,78136,47.42845,..,..,2.95841,..,37.80752,..,..
